,10,1,3,2,5,4,7,6,9,8,mean
0,0.290598294674,0.606837614607,0.410256413186,0.247863248373,0.410256413186,0.529914535264,0.64102564612,0.589743596366,0.538461540754,0.290598293655,0.455555559618
1,0.905982911077,0.803418808768,0.931623934681,0.8803418862,0.760683767306,0.897435903549,0.923076927662,0.871794878927,0.914529919115,0.863247870125,0.875213680741
2,0.854700862088,0.888888895512,0.811965819353,0.700854708496,0.7863247904,0.837606846013,0.820512831211,0.69230769944,0.803418810678,0.854700862088,0.805128212528
3,0.940170943228,0.803418810678,0.854700858394,0.658119660285,0.829059832371,0.948717951265,0.940170943737,0.914529919624,0.940170943737,0.829059834154,0.865811969747
4,0.854700861069,0.957264959812,0.846153848956,0.760683766797,0.811965818843,0.888888893601,0.854700863361,0.683760687964,0.888888894238,0.897435903549,0.844444449819
5,0.79487179882,0.89743590304,0.803418810296,0.846153854305,0.752136761943,0.846153852777,0.692307700586,0.854700862088,0.794871800221,0.820512829937,0.810256417401
6,0.914529918351,0.811965816169,0.735042741283,0.692307694855,0.811965818079,0.837606842956,0.914529918351,0.888888895512,0.811965816806,0.84615385405,0.826495731641
7,0.8803418862,0.923076927662,0.914529919624,0.81196581999,0.880341887474,0.888888895512,0.888888895512,0.837606843465,0.871794876889,0.811965818079,0.870940177041
8,0.683760687327,0.794871796273,0.940170941954,0.786324787598,0.598290601857,0.79487179691,0.846153847682,0.478632481689,0.820512821659,0.649572653903,0.739316241685
9,0.888888894238,0.837606842192,0.923076927662,0.863247870125,0.786324790146,0.897435903549,0.846153855324,0.837606847286,0.8803418862,0.863247870125,0.862393168685
10,0.743589752123,0.675213682728,0.82051282739,0.777777784146,0.743589752632,0.589743594711,0.803418813226,0.794871804169,0.726495733373,0.76068376667,0.743589751117
11,0.752136760543,0.743589750595,0.803418809405,0.752136759396,0.786324796514,0.786324794094,0.880341885691,0.769230778019,0.777777784783,0.803418810296,0.785470092933
12,0.829059832881,0.854700858904,0.871794873705,0.811965815532,0.743589748047,0.589743594456,0.0512820520462,0.794871798183,0.760683764759,0.726495730826,0.703418806934
13,0.427350431171,0.700854706586,0.743589748047,0.641025644592,0.794871797546,0.777777782745,0.957264959303,0.905982910313,0.529914537556,0.923076927662,0.740170944552
14,0.273504275033,0.905982908403,0.914529919624,0.547008551339,0.803418809023,0.760683765396,0.641025644592,0.76068376858,0.777777782108,0.735042741538,0.711965816564
15,0.897435903549,0.880341883653,0.863247870125,0.76068376425,0.811965816806,0.829059837466,0.880341885564,0.837606844739,0.89743590304,0.897435902276,0.855555561147
16,0.897435903549,0.84615384921,0.914529919624,0.666666670233,0.735042739373,0.914529917714,0.914529919115,0.914529918351,0.948717951775,0.880341881743,0.863247867069
17,0.854700859031,0.854700862088,0.820512828791,0.786324794731,0.794871804806,0.811965818206,0.820512826753,0.76068376616,0.863247868215,0.760683767306,0.812820519609
18,0.769230773561,0.8803418862,0.786324793457,0.837606842829,0.709401715897,0.84615385163,0.888888895512,0.82051282739,0.880341884927,0.897435903549,0.831623937495
19,0.769230775981,0.760683766033,0.871794877144,0.914529919115,0.897435902276,0.803418807494,0.871794879436,0.888888893729,0.854700861578,0.905982911587,0.853846159437
